6.870159391538384064e-01,6.792604406017676011e-01,7.650353082114355052e-01,7.318293667914710365e-01,7.423261060409918066e-01,7.868363807216489647e-01,6.979966318664651004e-01,7.352819832903650932e-01,9.595332665665666783e-01,1.186042963709965231e-01,1.401435934234046277e-01,1.482206654849207439e-01,1.949854597785381505e-01,2.024465198763830409e-01,2.324974508237284132e-01,2.629010422583643591e-01,3.129308961241354936e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.150369128304094435e-01,6.366534681829559839e-01,7.754934394104371354e-01,4.469929204962440616e-01,7.686489148338233601e-01,5.364830890022506127e-01,4.670623849437328112e-01,6.859074362127633995e-01,6.553377694003563736e-01,8.248581676154815856e-01,8.722719606400115566e-01,7.364996159305299273e-01,7.222856543444836630e-01,6.610233731803851764e-01,7.122351661637075226e-01,5.253710097273708302e-01,3.643615815288892001e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.375868570313270256e-01,5.044681413406493231e-01,4.496510810275745063e-01,5.595354815799685744e-01,4.543089422527719079e-01,4.895398050937989076e-01,5.620248193208807752e-01,3.850671298881084836e-01,4.361829529043071418e-01,1.134514480465451947e-01,1.158326746646675814e-01,1.193360226051140421e-01,1.433538636464354865e-01,1.134867116871591808e-01,1.031304152221260012e-01,1.042055398436779051e-01,1.052739993539383995e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.243647518528524953e-01,6.105360074190306907e-01,6.267909315375761459e-01,6.362322854200910260e-01,4.199026775498416186e-01,6.811721695777049890e-01,7.160967071160131425e-01,5.338507186263321547e-01,7.699070357781289120e-01,7.595973854135013026e-01,6.829533430586147702e-01,7.744763463321312491e-01,8.285595615770299238e-01,8.140870503318935469e-01,8.402362267035404786e-01,7.216719287859250098e-01,4.191857806234765560e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.002069582860089181e-01,4.240707842177897646e-01,4.881536514602527466e-01,3.247192983920600962e-01,4.546131336454189431e-01,5.138780848791942857e-01,5.191822453955715622e-01,4.209950609390945564e-01,4.315475721905935313e-01,1.072242938525175132e-01,1.039188898569766012e-01,1.067807496496319536e-01,1.335252592241318037e-01,1.081983426519352448e-01,1.014693504677026958e-01,1.046786520957509042e-01,1.076381430930593575e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.682033007564792570e-01,6.757194810056841305e-01,5.418155605003184272e-01,4.444561821434576121e-01,5.370540527824694266e-01,5.110108804204781530e-01,5.003758159458083776e-01,5.813557771001887087e-01,4.132225415874540841e-01,8.080731306992756657e-01,8.344197980884625609e-01,7.058220468648169765e-01,6.847880988842396377e-01,4.424494122969604981e-01,4.734931209890242410e-01,5.629242454210418023e-01,7.108078650191976822e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.587200809810853652e-01,6.886214252339494246e-01,6.382092125503019409e-01,6.258932805977708291e-01,5.932618263626560084e-01,7.723923291936356517e-01,7.658733890756822538e-01,6.188917358231212917e-01,7.923075858509245339e-01,1.286520753336901079e-01,1.487764728079627452e-01,1.281201942977280850e-01,1.622139789473267535e-01,2.073853258414692091e-01,2.202589335388387970e-01,2.657696993339927483e-01,3.514058690348140779e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.718176356621810896e-01,5.359178939205644365e-01,7.461611321822124721e-01,6.619768760662863016e-01,5.422552828895529364e-01,3.696774947595377614e-01,6.813502135816873473e-01,6.777498221375333198e-01,7.602266599791739354e-01,7.500008805142414081e-01,7.993424103963487903e-01,9.557160852672658136e-01,7.814358483723361504e-01,9.131869943351279550e-01,8.637686116809049075e-01,6.545195396638057161e-01,3.705037044284700820e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.098762388608371499e-01,4.293978280170537842e-01,4.850874244032011839e-01,3.084040372292099486e-01,3.443621612305914903e-01,5.052636015310040252e-01,1.651923531268954526e-01,3.284222595550238544e-01,2.332952914126436850e-01,1.171620919458063181e-01,1.377867024245549576e-01,1.071494894562244754e-01,1.028457231320682869e-01,1.028639543141555979e-01,1.035048834991635219e-01,1.065511694099250395e-01,1.096349481849204777e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.285994698550396609e-01,1.632229483362827305e-01,3.689309051120084892e-01,5.318672998275869590e-01,2.280486816987340737e-01,3.560707148180612958e-01,4.177613552229260674e-01,2.061723244844930747e-01,2.431188607135126301e-01,1.210106863771624602e-01,1.446467691784892318e-01,1.130901845944834450e-01,1.053046864562046242e-01,1.034582563902016056e-01,1.027226903852546946e-01,1.057104621783277187e-01,1.083945887110960432e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.455121342376710647e-01,6.047374056104936058e-01,7.571365401381571214e-01,7.236206255565263978e-01,7.101263690604412426e-01,7.602184890146971297e-01,7.045106691544055222e-01,6.647966579157594813e-01,8.847338813611219654e-01,1.358157763385297867e-01,1.551060444435679309e-01,1.312939396766633071e-01,1.872136480392996849e-01,2.105677691948995567e-01,2.462909741436862532e-01,2.992559363943818052e-01,3.623117694273407796e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.742286176174486001e-01,4.944288026125567281e-01,4.228933298478329550e-01,4.144220879844825456e-01,4.529600152546832681e-01,3.470452648850662625e-01,4.181438855510504760e-01,4.549839676046218417e-01,3.959895052609752053e-01,1.230063965653117181e-01,1.108242438312773970e-01,1.065334899731553847e-01,1.231311683128582662e-01,1.075589437233728657e-01,1.022235211800241739e-01,1.045593548448719434e-01,1.069791850726722060e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.361326390759768357e-01,4.828932630625625833e-01,8.520277900576742613e-01,6.497446962725572650e-01,6.126077453052413135e-01,7.070490786326201205e-01,7.617908577428691430e-01,4.794269673350682326e-01,7.950436639346588619e-01,6.075542590241316265e-01,6.356972355266505836e-01,6.314008453418046285e-01,6.135480277377353131e-01,6.969885710964561776e-01,7.259673519287405119e-01,5.648900573976468609e-01,3.746010582734948802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.782453948192453952e-01,6.842833596310088362e-01,5.469013772932701523e-01,6.433107219950011668e-01,6.211023495878771339e-01,6.015247350438650553e-01,6.256612877205747214e-01,6.219065857622607663e-01,8.130761962721486658e-01,5.386091079947609161e-01,5.863934327606050712e-01,6.115049381730939260e-01,6.063389711909294988e-01,7.187152651672736869e-01,7.303312234208232390e-01,4.531153231788159208e-01,3.474841987226386930e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.289650176377731494e-01,4.050336419940402943e-01,5.319598342086053755e-01,6.291983351893603027e-01,4.922135779127684851e-01,5.990087724773399680e-01,5.937804680348361952e-01,4.733564989050773053e-01,6.743882891781827205e-01,6.869373956346811472e-01,7.327111260930861958e-01,6.959888298025177500e-01,6.401430707487207883e-01,4.922196072239671261e-01,4.064842860023352156e-01,5.154083978738092098e-01,7.680809461268297555e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.296335414682329157e-01,5.538794825741536476e-01,5.544494981611313156e-01,6.260166498597065088e-01,5.520219024151130638e-01,4.702628525635693668e-01,5.447873112635349679e-01,4.754420663750646980e-01,6.069173353203324295e-01,7.076839990763544863e-01,7.282938183899229090e-01,6.780764693338430238e-01,6.334884198885947226e-01,5.010051472590635324e-01,4.640608621054103100e-01,5.368567180472841871e-01,7.884818271598798001e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.211718553324047321e-01,5.533755135033348038e-01,4.466484306197975873e-01,5.786921905145400169e-01,5.920842244505249985e-01,5.910073538201755516e-01,5.971132398747518444e-01,5.575025415314990296e-01,4.022819369903114506e-01,6.534615744644172164e-01,7.185569931077878669e-01,6.252770658044487506e-01,6.201524904252108117e-01,4.954184423845975349e-01,4.797316514273515797e-01,6.142208518951625118e-01,8.850398197516378129e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.298955884772317271e-01,5.560550032296343037e-01,6.493858328864200447e-01,6.568746907134399571e-01,5.639658466884038823e-01,6.922793665288231590e-01,5.950955776416160248e-01,7.089814472356815722e-01,7.792651292926944251e-01,6.351108444446839085e-01,5.984970035741379313e-01,6.473146506523208554e-01,6.826715807511940515e-01,7.697317416872062612e-01,8.125156365218301202e-01,5.151447530404926756e-01,4.320496392934287111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.583295704417099437e-01,6.251540700231316139e-01,5.354127437192315320e-01,6.271823595233005921e-01,6.090094017853224795e-01,3.776958081798819089e-01,6.361431346121054764e-01,5.605247867498619474e-01,7.768147283232522682e-01,1.538016814547401856e-01,1.646322891399196742e-01,1.134205464090740217e-01,1.658812087238891453e-01,2.088381177972573888e-01,2.149654795711965216e-01,2.477721194553187956e-01,3.259212306236511925e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.608893138885423180e-01,4.735455999165367191e-01,4.891001358623326967e-01,4.270465483338137802e-01,5.180483682731505946e-01,4.352856991445174240e-01,4.486845752147225475e-01,4.663092992085660082e-01,4.749557841993519158e-01,1.082836113628441593e-01,1.128010381674535156e-01,1.115933821612166837e-01,1.393602684461984487e-01,1.129336966342920356e-01,1.019770632929729581e-01,1.039999064213067564e-01,1.050022148196586153e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.988392989627188912e-01,5.818232792892781280e-01,5.111718180397317735e-01,4.021899606070894473e-01,6.535284983960899519e-01,6.712048140663913198e-01,4.055355389978498315e-01,6.200790777472577897e-01,5.899437676677460329e-01,8.766097512198290920e-01,9.354570662926492419e-01,7.685478640276696138e-01,7.264922943655485188e-01,7.622491001178018921e-01,7.879958509121544052e-01,5.732873052467416519e-01,4.028155646228021025e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.461723491812697451e-01,4.647525600985505378e-01,4.860691143321173024e-01,6.517543631311208951e-01,5.097077046086310181e-01,4.836182659402588624e-01,5.270863277235271482e-01,4.991773307549280947e-01,4.732525895441906383e-01,8.668045898251356407e-01,9.030006452173165998e-01,7.876269525932672044e-01,7.699887336357397194e-01,4.485249872358896828e-01,4.245024455821784781e-01,5.503579320167644173e-01,6.225904175299822318e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.205990661983821655e-01,6.508871202505677189e-01,6.091252479222952765e-01,8.312082637767358451e-01,5.554087422021470877e-01,7.015004527634483011e-01,4.531134326942191093e-01,4.185867462692433039e-01,6.966026169318811911e-01,6.345578383140492162e-01,6.615612282086961171e-01,5.709918090532828394e-01,6.627144298177340964e-01,7.036026110310833470e-01,6.629870993929145584e-01,6.228176650481190846e-01,4.520177309760248230e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.082585963261684325e-01,5.016691473889977049e-01,5.162120970194259417e-01,5.011298941940330876e-01,7.289824316592213860e-01,6.900559190271582377e-01,5.649302919980695448e-01,4.998419982851787791e-01,6.377780571464424231e-01,6.945193798499297300e-01,7.142193550615427711e-01,6.652491852969300012e-01,6.379704030440718210e-01,5.774796159242401306e-01,4.884991962197537396e-01,6.120430699879964020e-01,9.239138475091671632e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.479750744710179422e-01,3.665195734325535359e-01,4.821849459275863725e-01,3.683647000162038609e-01,4.658834139376719086e-01,4.739353364408870339e-01,4.826849329648704168e-01,3.041728892031405063e-01,3.900910544044550177e-01,1.175452911654125548e-01,1.109886868671096649e-01,1.113585100760489249e-01,1.308579930726950780e-01,1.113204925650254640e-01,1.041356006771661652e-01,1.049023783505754343e-01,1.060990467888152794e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.463757498355116260e-01,5.532446485180985141e-01,6.106228041951513585e-01,6.071717562890330822e-01,4.643990552573216135e-01,5.642072032626265221e-01,5.930965064404166709e-01,4.913785908841254990e-01,6.111959484632144557e-01,6.773116686412399279e-01,7.242305850488044427e-01,6.943668942159355595e-01,6.430356828647040279e-01,5.895191961552925797e-01,4.985350628711909815e-01,5.401592747183205923e-01,7.901411445580348580e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.189687260366903754e-01,6.827372232285003895e-01,7.051495501410107725e-01,6.275793701699117211e-01,6.736320109464112305e-01,7.079028024072565595e-01,7.320103847346798309e-01,7.473610012568067118e-01,9.184471179350536252e-01,1.200593269032888821e-01,1.407445128609081664e-01,1.246838781895458770e-01,1.731148898387636637e-01,1.907876734676536012e-01,2.153697640942480729e-01,2.647749278824872432e-01,3.258297782246908358e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.586778762632274908e-01,6.471194618443347757e-01,6.002223367912539187e-01,7.601213109450267735e-01,6.652820433786865717e-01,6.053990020407535866e-01,8.018720606244875704e-01,5.707439799213493981e-01,8.380701519601045923e-01,1.497842709061527888e-01,1.665124421174530855e-01,1.366552380275863066e-01,1.934100615556480496e-01,2.134956812639144108e-01,2.449012888723904324e-01,2.896182950391751332e-01,3.419818889214968349e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.227714490023718241e-01,7.207545708066450674e-01,5.943854312089522640e-01,6.254323254945883814e-01,5.856397416926630850e-01,4.016964543852985514e-01,5.167215410368629636e-01,6.213584684715683926e-01,7.211727248156565295e-01,1.474103681829640744e-01,1.679542281673918613e-01,1.183781084872468359e-01,1.698378282089297031e-01,1.886278825295696071e-01,2.111389771550213623e-01,2.473125216616678390e-01,3.434052232641030544e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.993253695523816038e-01,4.918783627179882934e-01,5.274794069746004954e-01,6.564942948584461258e-01,5.075806307467805034e-01,4.612415456565844840e-01,5.435353279270319637e-01,5.275179534692475691e-01,4.830701117499667241e-01,7.089642853270741174e-01,7.432935693534346022e-01,6.972673528319022207e-01,6.509934560977265194e-01,5.006122036018323396e-01,4.275543165439044668e-01,5.652259147608339473e-01,7.173512894592253275e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.373554440866416759e-01,4.757104467643072931e-01,5.924601805756131156e-01,5.052363629223701746e-01,5.454951036245505591e-01,5.895572336107185452e-01,5.085991779783001210e-01,4.824350011314400555e-01,5.255224710653368936e-01,7.148328318319996377e-01,7.663636454962060585e-01,6.878779933185419360e-01,6.304450640339758216e-01,4.433010877671813010e-01,4.506532586138821683e-01,5.766773078990801160e-01,7.202577137850848521e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.155211506115713105e-01,3.226471041188156419e-01,8.076025890748481650e-01,7.536982456691635468e-01,5.016952959869143136e-01,6.467474925113744222e-01,6.973110896870112763e-01,4.360416542033275222e-01,7.130621074668059833e-01,6.544242252084803146e-01,6.881516343256077750e-01,5.922803516888285325e-01,5.849908499041793775e-01,7.329025427003468263e-01,7.256672238379985318e-01,6.431222600671666623e-01,4.742913461219389060e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.097467645049411855e-01,4.607322157643204963e-01,7.422239605497532589e-01,5.935168622131116178e-01,5.810331982005000340e-01,5.917445351515974172e-01,4.933037686187452531e-01,5.234785440814724300e-01,6.051454116486650880e-01,6.862860502436193277e-01,7.337863854725185098e-01,6.228309279824547628e-01,5.901012716914876277e-01,5.451151892474688232e-01,4.538757073008419796e-01,5.797932974672547202e-01,8.260482040687798788e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.314803023608843935e-01,3.695219021056115327e-01,4.843762614571950342e-01,5.933441080690292635e-01,6.901199474239975151e-01,6.460571370399641467e-01,6.169744366656430001e-01,4.609541373302887268e-01,5.549086109908942799e-01,7.113467309930481264e-01,7.279626222526376367e-01,6.634971707466470470e-01,6.192691461152474153e-01,6.436993450086938573e-01,5.136157186444925138e-01,5.795177246249768599e-01,8.726424750740363612e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.661885773612406858e-01,4.957999842470083296e-01,6.002824325935828265e-01,6.401656660252863507e-01,6.632604783413529326e-01,6.368376924709310272e-01,7.114080309276424874e-01,6.962919355618928385e-01,9.432059078913666017e-01,1.291466029670085003e-01,1.461624763028389062e-01,1.174378348652211357e-01,1.674276263919854679e-01,2.148747983482563184e-01,2.154602420488066494e-01,2.582536195984110883e-01,3.573409923058576965e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.819195592702041120e-01,5.363361589826988185e-01,6.903113635674797965e-01,6.943422938792478405e-01,6.420145940820187747e-01,6.962271200785383751e-01,4.966115052628809479e-01,7.017098242486017323e-01,8.332221761951348338e-01,1.336135677757669116e-01,1.503798778591823315e-01,1.183572531655302795e-01,1.692347427667929560e-01,2.035000400426109912e-01,2.219390830188660846e-01,2.604379725268564094e-01,3.567021171951947345e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.275192186105773340e-01,6.097566745209501704e-01,5.375895896126545725e-01,6.823100871703938752e-01,6.688759498595238107e-01,5.482541622537627779e-01,7.155882802126533049e-01,5.645122964700745039e-01,7.888110062073853124e-01,6.199054820375575758e-01,6.668834665137227669e-01,6.556038014951058868e-01,6.665462072169334728e-01,7.325988622110436443e-01,7.308356091721940340e-01,5.364388358726912553e-01,3.268315686677488174e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.722727604965241355e-01,3.825639143463792635e-01,5.383670530156702272e-01,5.147934785265118052e-01,5.499446933691785055e-01,4.706189249128936991e-01,4.728298094508243121e-01,4.517389231919839987e-01,4.024115658966349596e-01,1.200012409273680247e-01,1.135751116045488063e-01,1.154343660303551594e-01,1.398517765091819576e-01,1.121370485795134958e-01,1.025942323389480021e-01,1.034926068063435206e-01,1.043742355973397845e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.068087615813552382e-01,4.040703215939975834e-01,5.305764145335720716e-01,5.166630846696760315e-01,4.654123620933857675e-01,3.445743045759276368e-01,4.568152038901732159e-01,5.008600232145097308e-01,4.544263548061547864e-01,1.197542188839816057e-01,1.164462743475356138e-01,1.210428476990920016e-01,1.398949014123023193e-01,1.143594951577067143e-01,1.011811203795270758e-01,1.007451539825159198e-01,1.000000000000000056e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.053466349789231815e-01,4.403341781117204867e-01,4.931259878614125403e-01,4.928296951975229545e-01,5.586763616692878021e-01,6.186170824368558696e-01,5.572447842002322682e-01,4.974014482709332996e-01,6.371618625417421189e-01,8.041824270225702564e-01,8.978503156133107455e-01,7.299671532148158670e-01,7.079771696436752970e-01,4.515157535549191303e-01,4.228207397751431174e-01,4.968916941965728640e-01,7.605392323176713987e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249871029375924425e-01,4.142290619952977426e-01,5.418904568288606116e-01,2.150501566889289895e-01,2.672289808193132332e-01,5.713521240194797679e-01,2.620839356589245717e-01,3.669281220221812245e-01,2.204076737493883553e-01,1.209674296612694017e-01,1.440871554884002037e-01,1.103801221292774054e-01,1.011120702826460854e-01,1.058067466776966420e-01,1.022417869948896441e-01,1.072221934326428455e-01,1.097689976727275057e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.614359164958008241e-01,6.745037484236763303e-01,7.049127903601740686e-01,6.528041410644365161e-01,7.042166450762212815e-01,7.714266554877217130e-01,7.462161436943562931e-01,5.758038340517435127e-01,9.187418807020999445e-01,1.271433716472193942e-01,1.472597956467250890e-01,1.362778334124281066e-01,1.937084505483096519e-01,2.013694945805681591e-01,2.249752803634244014e-01,2.694663107442398231e-01,2.953746206711139743e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.505527504143320705e-01,4.547809849039972652e-01,5.233004890878427684e-01,7.147006957943369265e-01,6.107793013368701951e-01,6.105791066030004099e-01,5.394329245697275788e-01,5.287898881979532506e-01,5.083431578264776540e-01,7.253093599078334064e-01,7.315800070770301922e-01,6.288808777158296781e-01,6.202972832578929063e-01,5.692893888720282902e-01,4.862344454316668840e-01,6.298525776309683577e-01,9.661733739614664085e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.690427314560840832e-01,6.040587822569859489e-01,5.774423467737039850e-01,6.966364616454581160e-01,8.988881230949715695e-01,7.893210045415327558e-01,6.190091963433393962e-01,6.744057567946086795e-01,8.392113539694653346e-01,5.431012479159840201e-01,5.552484944683333534e-01,6.871632699361039931e-01,5.932043046510864226e-01,7.685439317543457660e-01,7.663750075778589244e-01,5.779257601620585438e-01,4.046291828977641725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.656751073072583180e-01,3.313803411742852756e-01,6.993514874050872354e-01,5.418996109763410951e-01,4.809834692565913006e-01,5.590987320127036586e-01,5.901240296727474632e-01,7.482062347961192517e-01,7.575186281942697386e-01,7.413425218523634896e-01,7.889603362751071991e-01,7.540186235282059224e-01,7.222047766303723026e-01,7.326644182449519871e-01,7.802694457864703947e-01,6.192365732625737529e-01,3.766881923126650933e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
